id,snapshot_id,sheet_name,row_index,payload_json
wr_masterfile_neraca_58,snapshot_istantoro_2022_mar_2026,MASTERFILE NERACA,58,"[""CADANGAN RISIKO UMUM"", "" 23,361,084 "", "" 29,128,930 "", "" 29,673,171 "", "" 29,214,177 "", "" 29,284,786 "", "" 29,284,786 "", "" 28,917,585 "", "" 28,615,685 "", "" 28,615,685 "", "" 28,610,685 "", "" 28,562,293 "", "" 28,155,113 "", "" 23,057,606 "", "" 22,758,006 "", "" 22,603,920 "", "" 22,547,520 "", "" 22,356,020 "", "" 22,353,620 "", "" 22,350,741 "", null, null, null, null, null, null, null, null, null]"
wr_masterfile_neraca_59,snapshot_istantoro_2022_mar_2026,MASTERFILE NERACA,59,"[""MODAL SAHAM"", "" 10,400,000 "", "" 10,400,000 "", "" 10,400,000 "", "" 10,400,000 "", "" 10,400,000 "", "" 10,400,000 "", "" 10,400,000 "", "" 10,400,000 "", "" 10,400,000 "", "" 10,400,000 "", "" 10,400,000 "", "" 10,400,000 "", "" 10,400,000 "", "" 10,400,000 "", "" 10,400,000 "", "" 10,400,000 "", "" 10,400,000 "", "" 10,400,000 "", "" 10,400,000 "", null, null, null, null, null, null, null, null, null]"
wr_masterfile_neraca_60,snapshot_istantoro_2022_mar_2026,MASTERFILE NERACA,60,"[""LABA DITAHAN"", "" 561,715,053 "", "" 421,779,976 "", "" 612,815,249 "", "" 470,669,870 "", "" 470,669,870 "", "" 470,669,870 "", "" 659,197,168 "", "" 498,948,965 "", "" 498,948,965 "", "" 498,948,965 "", "" 498,948,965 "", "" 498,948,965 "", "" 498,948,965 "", "" 498,948,965 "", "" 498,948,965 "", "" 498,948,965 "", "" 498,948,965 "", "" 498,948,965 "", "" 498,948,965 "", null, null, null, null, null, null, null, null, null]"
wr_masterfile_neraca_61,snapshot_istantoro_2022_mar_2026,MASTERFILE NERACA,61,"[""LABA SETELAH PAJAK"", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", null, null, null, null, null, null, null, null, null]"
wr_masterfile_neraca_62,snapshot_istantoro_2022_mar_2026,MASTERFILE NERACA,62,"[""TOTAL EKUITAS SBLM R/L BERJALAN"", "" 595,476,137 "", "" 461,308,906 "", "" 652,888,420 "", "" 510,284,047 "", "" 510,354,656 "", "" 510,354,656 "", "" 698,514,753 "", "" 537,964,650 "", "" 537,964,650 "", "" 537,959,650 "", "" 537,911,257 "", "" 537,504,078 "", "" 532,406,571 "", "" 532,106,971 "", "" 531,952,884 "", "" 531,896,484 "", "" 531,704,984 "", "" 531,702,584 "", "" 531,699,706 "", null, null, null, null, null, null, null, null, null]"
wr_masterfile_neraca_63,snapshot_istantoro_2022_mar_2026,MASTERFILE NERACA,63,"[""RUGI/LABA TAHUN LALU"", "" - "", "" 135,440,937 "", null, "" - "", "" 271,217,796 "", "" 271,217,796 "", "" - "", "" - "", "" - "", "" - "", "" - "", "" - "", "" - "", "" - "", "" - "", null, "" 230,237,100 "", "" 230,237,100 "", "" 230,237,100 "", null, null, null, null, null, null, null, null, null]"
wr_masterfile_neraca_64,snapshot_istantoro_2022_mar_2026,MASTERFILE NERACA,64,"[""BAGIAN LABA PERUSAHAAN ANAK"", "" 55,114,426 "", "" 12,157,329 "", "" 31,840,929 "", "" 51,262,859 "", "" 31,840,929 "", "" 31,840,929 "", "" 51,262,859 "", "" 51,262,859 "", "" 51,262,859 "", "" 51,262,859 "", "" 51,262,859 "", "" 51,262,859 "", "" 51,262,859 "", "" 51,262,859 "", "" 51,262,859 "", "" 51,262,859 "", "" 51,262,859 "", "" 51,262,859 "", "" 51,262,859 "", null, null, null, null, null, null, null, null, null]"
wr_masterfile_neraca_65,snapshot_istantoro_2022_mar_2026,MASTERFILE NERACA,65,"[""RUGI/LABA TAHUN BERJALAN"", "" 105,265,344 "", "" - "", "" - "", "" 188,527,297 "", "" 19,800,791 "", "" 38,362,166 "", "" 57,855,092 "", "" 70,000,100 "", "" 85,798,151 "", "" 101,713,232 "", "" 117,726,581 "", "" 136,788,763 "", "" 156,903,777 "", "" 177,742,231 "", "" 199,452,168 "", "" 230,237,100 "", "" 10,202,388 "", "" 28,554,429 "", "" 48,777,190 "", null, null, null, null, null, null, null, null, null]"
wr_masterfile_neraca_66,snapshot_istantoro_2022_mar_2026,MASTERFILE NERACA,66,"[""TOTAL PASIVA"", "" 1,062,714,353 "", "" 1,011,646,314 "", "" 1,087,092,314 "", "" 1,128,082,786 "", "" 1,171,161,117 "", "" 1,204,397,115 "", "" 1,150,159,871 "", "" 1,075,604,985 "", "" 1,060,320,887 "", "" 1,066,689,487 "", "" 1,049,009,380 "", "" 1,067,192,682 "", "" 1,194,991,615 "", "" 1,226,825,702 "", "" 1,139,108,539 "", "" 1,036,175,038 "", "" 1,044,075,480 "", "" 1,273,018,650 "", "" 1,290,518,418 "", null, null, null, null, null, null, null, null, null]"
wr_masterfile_coa_pl_1,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,1,"[""ISTANTORO HUMAN SOLUTIONS"", null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]"
wr_masterfile_coa_pl_2,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,2,"[""REKAPAN DETAIL LABA RUGI 2022-SEPT 2025"", null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]"
wr_masterfile_coa_pl_4,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,4,"[""COA"", ""AKUN"", ""KOMPONEN"", ""2022"", ""2023"", ""2024"", ""Jan-25"", ""Feb-25"", ""Mar-25"", ""Apr-25"", ""May-25"", ""Jun-25"", ""Jul-25"", ""Aug-25"", ""Sep-25"", ""Oct-25"", ""Nov-25"", ""Dec-25"", ""2025"", ""Jan-26"", ""Feb-26"", ""Mar-26"", ""Apr-26"", ""May-26"", ""Jun-26"", ""Jul-26"", ""Agt 26"", ""Sep-26"", ""Oct-26"", ""Nov-26"", ""Des 26"", ""2026"", null]"
wr_masterfile_coa_pl_5,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,5,"[null, ""PENDAPATAN MAN POWER OUTSOURCING"", null, "" -   "", "" -   "", "" -   "", null, null, null, null, null, null, null, null, null, null, null, null, "" -   "", null, null, null, null, null, null, null, null, null, null, null, null, "" -   "", null]"
wr_masterfile_coa_pl_6,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,6,"[""411000"", ""PENDAPATAN UPAH GAJI"", ""Upah, Gaji & Tunjangan"", "" 1,085,006,361,851 "", "" 1,035,606,435,806.84 "", "" 1,293,796,946,726.80 "", "" 113,336,942,156 "", "" 117,950,133,742 "", "" 117,484,076,407 "", "" 101,136,872,567 "", "" 102,707,486,296 "", "" 101,016,281,410 "", "" 103,634,945,911 "", "" 105,755,119,965 "", "" 106,107,476,607 "", "" 114,027,971,281 "", "" 100,135,334,945 "", "" 124,086,804,912 "", "" 1,307,379,446,197.81 "", "" 108,543,881,888 "", "" 112,267,648,986 "", "" 106,186,354,389 "", null, null, null, null, null, null, null, null, null, "" 326,997,885,263 "", null]"
wr_masterfile_coa_pl_7,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,7,"[""411100"", ""PENDAPATAN TUNJ UANG MAKAN"", ""Upah, Gaji & Tunjangan"", "" 11,185,170,357 "", "" 13,452,018,158.03 "", "" 15,925,879,562.10 "", "" 1,495,433,632 "", "" 1,257,350,828 "", "" 1,632,795,237 "", "" 1,156,561,017 "", "" 1,100,807,055 "", "" 1,263,797,126 "", "" 1,076,876,408 "", "" 1,179,088,298 "", "" 1,215,161,646 "", "" 1,378,761,800 "", "" 1,249,157,130 "", "" 1,163,903,503 "", "" 15,169,693,678.86 "", "" 1,245,968,516 "", "" 1,198,414,089 "", "" 1,092,366,348 "", null, null, null, null, null, null, null, null, null, "" 3,536,748,953 "", null]"
wr_masterfile_coa_pl_8,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,8,"[""411200"", ""PENDAPATAN INSENTIVE"", ""Insentif & Bonus"", "" 10,136,980,420 "", "" 11,863,450,749.45 "", "" 14,736,514,915.25 "", "" 999,714,174 "", "" 856,029,472 "", "" 3,734,213,727 "", "" 815,606,151 "", "" 828,057,638 "", "" 1,089,634,596 "", "" 680,660,304 "", "" 848,748,191 "", "" 749,474,799 "", "" 881,624,769 "", "" 717,532,484 "", "" 762,292,848 "", "" 12,963,589,151.98 "", "" 881,101,717 "", "" 801,828,943 "", "" 828,336,649 "", null, null, null, null, null, null, null, null, null, "" 2,511,267,309 "", null]"
wr_masterfile_coa_pl_9,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,9,"[""411300"", ""PENDAPATAN TUNJ JABATAN"", ""Upah, Gaji & Tunjangan"", "" 6,774,966,969 "", "" 5,443,957,460.66 "", "" 7,407,952,206.71 "", "" 733,771,724 "", "" 784,817,188 "", "" 758,470,407 "", "" 715,222,596 "", "" 645,394,113 "", "" 324,353,800 "", "" 952,815,885 "", "" 692,916,944 "", "" 845,750,480 "", "" 904,829,090 "", "" 815,838,151 "", "" 786,020,296 "", "" 8,960,200,675.02 "", "" 856,987,734 "", "" 985,068,361 "", "" 837,924,779 "", null, null, null, null, null, null, null, null, null, "" 2,679,980,875 "", null]"
wr_masterfile_coa_pl_10,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,10,"[""411310"", ""PENDAPATAN TUNJ KOORDINATOR"", ""Upah, Gaji & Tunjangan"", "" 691,683,768 "", "" 400,538,294.44 "", "" 278,186,533.70 "", "" 31,056,809 "", "" 25,026,220 "", "" 26,228,740 "", "" 26,053,740 "", "" 50,453,740 "", "" 25,628,740 "", "" 25,778,740 "", "" 25,628,740 "", "" 25,471,228 "", "" 24,771,228 "", "" 20,596,228 "", "" 23,796,228 "", "" 330,490,381.00 "", "" 23,763,716 "", "" 26,962,064 "", "" 28,304,296 "", null, null, null, null, null, null, null, null, null, "" 79,030,076 "", null]"
wr_masterfile_coa_pl_11,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,11,"[""411320"", ""PENDAPATAN TUNJ DANRU"", ""Upah, Gaji & Tunjangan"", "" 200,000 "", "" 550,000.00 "", "" 1,950,000.00 "", "" 450,000 "", "" 150,000 "", "" 525,000 "", "" 150,000 "", "" 400,000 "", "" -   "", "" -   "", "" -   "", "" -   "", "" - "", "" - "", "" - "", "" 1,675,000.00 "", "" -   "", "" -   "", "" -   "", null, null, null, null, null, null, null, null, null, "" -   "", null]"
wr_masterfile_coa_pl_12,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,12,"[""411330"", ""PENDAPATAN TUNJ KINERJA"", ""Upah, Gaji & Tunjangan"", "" 5,873,221,129 "", "" 111,750,944.97 "", "" 236,773,795.00 "", "" 6,317,000 "", "" 5,705,000 "", "" 5,411,500 "", "" 5,373,556 "", "" 7,171,362 "", "" 17,754,450 "", "" 17,593,131 "", "" 15,799,730 "", "" 15,793,817 "", "" 22,797,115 "", "" 15,502,218 "", "" 15,307,289 "", "" 150,526,168.00 "", "" 37,556,660 "", "" 40,523,906 "", "" 85,937,485 "", null, null, null, null, null, null, null, null, null, "" 164,018,051 "", null]"
wr_masterfile_coa_pl_13,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,13,"[""411340"", ""PENDAPATAN BONUS"", ""Insentif & Bonus"", "" 7,284,104,231 "", "" 87,342,217,911.43 "", "" 94,472,071,684.64 "", "" -   "", "" -   "", "" 82,615,294,077 "", "" 4,182,491,923 "", "" 219,109,549 "", "" 752,033,461 "", "" 174,189,429 "", "" 97,529,167 "", "" 34,831,454 "", "" 33,028,000 "", "" 44,605,200,412 "", "" 580,662,905 "", "" 133,294,370,377.86 "", "" 127,156,746 "", "" 216,626,460 "", "" 1,593,160,397 "", null, null, null, null, null, null, null, null, null, "" 1,936,943,603 "", null]"
wr_masterfile_coa_pl_14,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,14,"[""411400"", ""PENDAPATAN SERAGAM CAPTIVE"", ""Seragam & Reliver"", "" 24,144,408,333 "", "" 35,335,422,149.00 "", "" 28,520,735,838.00 "", "" 2,375,344,730 "", "" 2,399,355,636 "", "" 2,363,812,828 "", "" 2,414,278,092 "", "" 2,391,586,396 "", "" 2,386,188,852 "", "" 2,413,634,846 "", "" 2,423,380,694 "", "" 2,420,879,466 "", "" 2,422,261,776 "", "" 2,422,290,080 "", "" 2,426,726,542 "", "" 28,859,739,938.00 "", "" 2,425,051,454 "", "" 2,450,581,776 "", "" 2,465,301,776 "", null, null, null, null, null, null, null, null, null, "" 7,340,935,006 "", null]"
wr_masterfile_coa_pl_15,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,15,"[""411500"", ""PENDAPATAN PENDIDIKAN & PELATIHAN"", ""Rekrutmen, Pendidikan, Pembinaan & Hubungan"", "" 100,921,796 "", "" 136,477,040.67 "", "" 322,252,239.66 "", "" 15,612,960 "", "" 16,372,960 "", "" 2,323,333 "", "" 2,533,333 "", "" 1,773,333 "", "" 1,595,333 "", "" 1,210,000 "", "" 14,253,333 "", "" 2,123,333 "", "" 1,463,333 "", "" 1,823,333 "", "" 2,063,333 "", "" 63,147,917.00 "", "" 2,181,667 "", ""-6,324,833 "", ""-46,533,333 "", null, null, null, null, null, null, null, null, null, ""-50,676,499 "", null]"
wr_masterfile_coa_pl_16,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,16,"[""411600"", ""PENDAPATAN TUNJ KERAWANAN"", ""Upah, Gaji & Tunjangan"", "" 341,915,089 "", "" 362,011,608.88 "", "" 307,203,942.87 "", "" 22,912,500 "", "" 22,597,500 "", "" 22,432,500 "", "" 22,514,875 "", "" 22,663,427 "", "" 22,443,750 "", "" 22,473,750 "", "" 22,901,250 "", "" 23,206,250 "", "" 23,712,218 "", "" 24,262,500 "", "" 24,487,500 "", "" 276,608,020.16 "", "" 8,073,750 "", "" 7,916,250 "", "" 7,758,750 "", null, null, null, null, null, null, null, null, null, "" 23,748,750 "", null]"
wr_masterfile_coa_pl_17,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,17,"[""411700"", ""PENDAPATAN TUNJ PREMIUM"", ""Upah, Gaji & Tunjangan"", "" 500,904,617,682 "", "" 502,544,323,484.04 "", "" 498,080,397,420.70 "", "" 41,667,762,923 "", "" 42,122,049,343 "", "" 41,353,170,906 "", "" 42,036,672,718 "", "" 41,585,947,866 "", "" 41,748,975,420 "", "" 42,197,721,018 "", "" 42,277,614,758 "", "" 42,587,728,808 "", "" 42,602,526,913 "", "" 42,518,139,146 "", "" 44,535,415,906 "", "" 507,233,725,726.24 "", "" 45,026,693,688 "", "" 45,736,805,954 "", "" 46,131,241,952 "", null, null, null, null, null, null, null, null, null, "" 136,894,741,594 "", null]"
wr_masterfile_coa_pl_18,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,18,"[""411701"", ""PENDAPATAN TUNJ PULSA"", ""Upah, Gaji & Tunjangan"", "" 31,294,000 "", "" 48,479,347.83 "", "" 35,986,427.00 "", "" 5,266,000 "", "" 5,450,000 "", "" 12,930,286 "", "" 1,866,000 "", "" 6,200,000 "", "" 6,254,545 "", "" -   "", "" -   "", "" -   "", "" - "", "" - "", "" 4,831,250 "", "" 42,798,081.00 "", "" 900,000 "", "" -   "", "" 800,000 "", null, null, null, null, null, null, null, null, null, "" 1,700,000 "", null]"
wr_masterfile_coa_pl_19,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,19,"[""411800"", ""PENDAPATAN TUNJ TELLER"", ""Upah, Gaji & Tunjangan"", "" -   "", "" 2,155,000.02 "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" 17,943,589,933 "", "" - "", "" - "", "" - "", "" 17,943,589,933.00 "", "" -   "", "" -   "", "" -   "", null, null, null, null, null, null, null, null, null, "" -   "", null]"
wr_masterfile_coa_pl_20,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,20,"[""411900"", ""PENDAPATAN UANG LEMBUR"", ""Upah, Gaji & Tunjangan"", "" 581,911,783,827 "", "" 505,606,015,483.91 "", "" 543,126,222,483.94 "", "" 46,795,930,350 "", "" 52,271,207,052 "", "" 34,774,163,532 "", "" 45,197,938,494 "", "" 50,775,559,156 "", "" 56,224,292,533 "", "" 44,566,888,786 "", "" 36,411,355,301 "", "" 43,618,268,347 "", "" 37,108,473,499 "", "" 36,153,189,909 "", "" 37,370,043,541 "", "" 521,267,310,499.39 "", "" 44,219,068,971 "", "" 45,644,883,213 "", "" 40,702,009,000 "", null, null, null, null, null, null, null, null, null, "" 130,565,961,183 "", null]"
wr_masterfile_coa_pl_21,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,21,"[""411910"", ""PENDAPATAN TUNJ MAKAN LEMBUR"", ""Upah, Gaji & Tunjangan"", "" 4,346,494,629 "", "" 206,636,381.00 "", "" 286,577,977.10 "", "" 52,275,127 "", "" 29,932,748 "", "" 11,849,712 "", "" 19,653,569 "", "" 18,831,767 "", "" 24,918,500 "", "" 2,606,000 "", "" 33,883,000 "", "" 12,254,000 "", "" 54,909,000 "", "" 91,042,000 "", "" (41,872,000)"", "" 310,283,423.24 "", "" 12,265,000 "", "" 9,749,000 "", "" 30,946,500 "", null, null, null, null, null, null, null, null, null, "" 52,960,500 "", null]"
wr_masterfile_coa_pl_22,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,22,"[""411920"", ""PENDAPATAN TUNJ TRANSPORT LEMBUR"", ""Upah, Gaji & Tunjangan"", "" 95,805,508 "", "" 57,155,089.00 "", "" 23,293,745.00 "", "" 9,970,000 "", "" 562,244 "", "" 250,472 "", "" 585,306 "", "" 672,377 "", "" 248,753 "", "" 614,922 "", "" 272,393 "", "" 183,886 "", "" 342,071 "", "" 2,444,553 "", "" 21,007,543 "", "" 37,154,520.00 "", "" 6,000,000 "", "" 9,236,828 "", "" 9,027,947 "", null, null, null, null, null, null, null, null, null, "" 24,264,775 "", null]"
wr_masterfile_coa_pl_23,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,23,"[""411930"", ""PENDAPATAN TUNJ SHIFTING"", ""Upah, Gaji & Tunjangan"", "" 10,144,474,053 "", "" 13,194,092,367.33 "", "" 17,475,458,298.70 "", "" 1,538,626,415 "", "" 1,571,205,275 "", "" 1,491,646,280 "", "" 1,510,793,369 "", "" 1,642,771,035 "", "" 1,403,197,011 "", "" 1,398,810,081 "", "" 1,296,611,780 "", "" 1,324,747,873 "", "" 1,250,473,889 "", "" 1,292,410,382 "", "" 1,415,824,191 "", "" 17,137,117,580.90 "", "" 1,787,898,940 "", "" 1,886,953,132 "", "" 1,853,312,377 "", null, null, null, null, null, null, null, null, null, "" 5,528,164,449 "", null]"
wr_masterfile_coa_pl_24,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,24,"[""412000"", ""PENDAPATAN TUNJ KESEHATAN (ASKES) NON BPJS"", ""Upah, Gaji & Tunjangan"", "" 274,447,643 "", "" 29,253,868.22 "", "" 356,374,693.92 "", "" 29,099,792 "", "" 29,763,855 "", "" 30,199,053 "", "" 30,240,720 "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" - "", "" - "", "" - "", "" 119,303,420.39 "", "" -   "", "" 36,441,833 "", "" 35,871,417 "", null, null, null, null, null, null, null, null, null, "" 72,313,250 "", null]"
wr_masterfile_coa_pl_25,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,25,"[""412100"", ""PENDAPATAN TUNJ TRANSPORT"", ""Upah, Gaji & Tunjangan"", "" 13,821,310,004 "", "" 35,423,708,405.89 "", "" 47,231,522,324.40 "", "" 3,904,535,461 "", "" 3,596,670,459 "", "" 3,437,790,081 "", "" 3,477,095,542 "", "" 3,544,679,619 "", "" 3,513,773,124 "", "" 3,562,020,985 "", "" 3,718,402,569 "", "" 3,451,755,184 "", "" 3,437,227,221 "", "" 3,788,573,589 "", "" 3,996,063,107 "", "" 43,428,586,941.22 "", "" 3,950,837,944 "", "" 4,149,450,196 "", "" 4,217,041,894 "", null, null, null, null, null, null, null, null, null, "" 12,317,330,033 "", null]"
wr_masterfile_coa_pl_26,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,26,"[""412200"", ""PENDAPATAN TUNJ AIR TAWAR"", ""Upah, Gaji & Tunjangan"", "" 4,809,077,146 "", "" 4,882,559,061.90 "", "" 4,982,523,486.88 "", "" 405,620,696 "", "" 375,486,376 "", "" 402,546,876 "", "" 393,644,786 "", "" 396,975,765 "", "" 391,476,263 "", "" 396,460,752 "", "" 397,203,561 "", "" 393,335,959 "", "" 398,676,159 "", "" 404,611,790 "", "" 415,182,840 "", "" 4,771,221,821.28 "", "" 415,002,037 "", "" 396,789,550 "", "" 425,059,900 "", null, null, null, null, null, null, null, null, null, "" 1,236,851,487 "", null]"
wr_masterfile_coa_pl_27,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,27,"[""412300"", ""PENDAPATAN TUNJ CUTI"", ""Upah, Gaji & Tunjangan"", "" 37,877,314,502 "", "" 32,582,674,256.53 "", "" 32,084,170,390.80 "", "" 2,501,406,266 "", "" 2,304,179,125 "", "" 2,351,758,150 "", "" 4,336,823,084 "", "" 2,605,131,866 "", "" 2,991,763,323 "", "" 2,403,346,091 "", "" 2,248,243,231 "", "" 2,301,592,432 "", "" 2,306,521,522 "", "" 2,917,935,401 "", "" 2,936,052,863 "", "" 32,204,753,353.91 "", "" 4,397,835,000 "", "" 2,378,643,973 "", "" 2,392,543,465 "", null, null, null, null, null, null, null, null, null, "" 9,169,022,438 "", null]"
wr_masterfile_coa_pl_28,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,28,"[""412400"", ""PENDAPATAN TUNJ BPJS KETENAGAKERJAAN"", ""Upah, Gaji & Tunjangan"", "" 111,079,225,385 "", "" 112,639,935,315.43 "", "" 127,465,207,154.60 "", "" 10,914,103,050 "", "" 11,221,872,801 "", "" 11,012,701,237 "", "" 10,089,223,580 "", "" 10,214,887,678 "", "" 10,046,899,651 "", "" 10,257,985,364 "", "" 10,397,300,471 "", "" 10,600,191,177 "", "" 11,163,954,632 "", "" 10,511,037,468 "", "" 13,061,069,887 "", "" 129,491,226,994.32 "", "" 11,533,313,347 "", "" 11,799,005,165 "", "" 11,533,192,684 "", null, null, null, null, null, null, null, null, null, "" 34,865,511,196 "", null]"
wr_masterfile_coa_pl_29,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,29,"[""412500"", ""PENDAPATAN TUNJ PAJAK PPH 21"", ""Upah, Gaji & Tunjangan"", "" 1,204,417,246 "", "" 1,632,555,193.90 "", "" 1,378,180,911.56 "", "" 124,289,861 "", "" 114,360,927 "", "" 320,597,579 "", "" 230,864,648 "", "" 105,890,258 "", "" 90,591,272 "", "" 91,619,719 "", "" 120,894,624 "", "" 169,789,421 "", "" 176,914,198 "", "" 699,233,285 "", "" 259,178,362 "", "" 2,504,224,153.76 "", "" 277,993,061 "", "" 419,360,225 "", "" 1,233,587,769 "", null, null, null, null, null, null, null, null, null, "" 1,930,941,055 "", null]"
wr_masterfile_coa_pl_30,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,30,"[""412600"", ""PENDAPATAN TUNJ PERJALANAN"", ""Upah, Gaji & Tunjangan"", "" 475,790,479 "", "" 857,388,338.66 "", "" 2,739,353,009.68 "", "" 199,902,567 "", "" 63,036,002 "", "" 31,502,877 "", "" 20,947,392 "", "" 60,878,000 "", "" 57,341,359 "", "" 74,738,302 "", "" 97,971,981 "", "" 110,555,592 "", "" 110,964,642 "", "" 105,423,028 "", "" 89,468,193 "", "" 1,022,729,935.00 "", "" 66,935,880 "", "" 107,027,736 "", "" 82,028,360 "", null, null, null, null, null, null, null, null, null, "" 255,991,976 "", null]"
