id,snapshot_id,period,period_type,year,month,account_code,account_name,account_group,actual,target
nr_2024_nr007_kas,snapshot_istantoro_2022_mar_2026,2024,annual,2024,,NR007_KAS,KAS,aset,498586817.0,487054041.0
nr_2024_nr008_bank,snapshot_istantoro_2022_mar_2026,2024,annual,2024,,NR008_BANK,BANK,aset,46503305359.0,108254015603.0
nr_2024_nr009_deposito,snapshot_istantoro_2022_mar_2026,2024,annual,2024,,NR009_DEPOSITO,DEPOSITO,aset,165439344223.0,129215352925.0
nr_2024_nr010_deposito_dijaminkan,snapshot_istantoro_2022_mar_2026,2024,annual,2024,,NR010_DEPOSITO_DIJAMINKAN,DEPOSITO YANG DI JAMINKAN,aset,175950018056.0,178623451373.0
nr_2024_nr011_persediaan_meterai,snapshot_istantoro_2022_mar_2026,2024,annual,2024,,NR011_PERSEDIAAN_METERAI,PERSEDIAAN METERAI,aset,5063576.0,67345657.0
nr_2024_nr012_surat_surat_berharga,snapshot_istantoro_2022_mar_2026,2024,annual,2024,,NR012_SURAT_SURAT_BERHARGA,SURAT SURAT BERHARGA,aset,0.0,0.0
nr_2024_nr013_piutang_captive,snapshot_istantoro_2022_mar_2026,2024,annual,2024,,NR013_PIUTANG_CAPTIVE,PIUTANG CAPTIVE,aset,11120531580.0,131150829479.0
nr_2024_nr014_piutang_non_captive,snapshot_istantoro_2022_mar_2026,2024,annual,2024,,NR014_PIUTANG_NON_CAPTIVE,PIUTANG NON CAPTIVE,aset,336922262825.0,213606552909.0
nr_2024_nr015_piutang_jasa_pendidikan,snapshot_istantoro_2022_mar_2026,2024,annual,2024,,NR015_PIUTANG_JASA_PENDIDIKAN,PIUTANG JASA PENDIDIKAN,aset,650317484.0,7530800701.0
nr_2024_nr016_jumlah_piutang,snapshot_istantoro_2022_mar_2026,2024,annual,2024,,NR016_JUMLAH_PIUTANG,JUMLAH PIUTANG,aset,341006878844.0,350225127033.0
nr_2024_nr017_penyisihan_piutang,snapshot_istantoro_2022_mar_2026,2024,annual,2024,,NR017_PENYISIHAN_PIUTANG,PENYISIHAN PENGHAPUSAN PIUTANG,aset,-23973658222.0,-26750404931.0
nr_2024_nr018_piutang_bersih,snapshot_istantoro_2022_mar_2026,2024,annual,2024,,NR018_PIUTANG_BERSIH,PIUTANG BERSIH,aset,314964761861.0,317695858251.0
nr_2024_nr019_piutang_lainnya,snapshot_istantoro_2022_mar_2026,2024,annual,2024,,NR019_PIUTANG_LAINNYA,PIUTANG LAINNYA,aset,39453526491.0,38812718285.0
nr_2024_nr020_piutang_inter_company,snapshot_istantoro_2022_mar_2026,2024,annual,2024,,NR020_PIUTANG_INTER_COMPANY,PIUTANG INTER COMPANY,aset,24505243.0,0.0
nr_2024_nr021_uang_muka,snapshot_istantoro_2022_mar_2026,2024,annual,2024,,NR021_UANG_MUKA,UANG MUKA,aset,2592401752.0,2167810984.0
nr_2024_nr022_pajak_dibayar_dimuka,snapshot_istantoro_2022_mar_2026,2024,annual,2024,,NR022_PAJAK_DIBAYAR_DIMUKA,PAJAK DIBAYAR DIMUKA,aset,885616069.0,53364948842.0
nr_2024_nr023_biaya_dibayar_dimuka,snapshot_istantoro_2022_mar_2026,2024,annual,2024,,NR023_BIAYA_DIBAYAR_DIMUKA,BIAYA DIBAYAR DIMUKA,aset,1415166795.0,2490736937.0
nr_2024_nr024_total_aktiva_lancar,snapshot_istantoro_2022_mar_2026,2024,annual,2024,,NR024_TOTAL_AKTIVA_LANCAR,TOTAL AKTIVA LANCAR,aset,749203768553.0,862804990635.0
nr_2024_nr025_aktiva_tidak_lancar,snapshot_istantoro_2022_mar_2026,2024,annual,2024,,NR025_AKTIVA_TIDAK_LANCAR,AKTIVA TIDAK LANCAR,aset,251411388741.0,236543463766.0
nr_2024_nr026_aset_lain_lain,snapshot_istantoro_2022_mar_2026,2024,annual,2024,,NR026_ASET_LAIN_LAIN,ASET LAIN-LAIN,aset,27911280884.0,14153841685.0
nr_2024_nr027_investasi_asosiasi,snapshot_istantoro_2022_mar_2026,2024,annual,2024,,NR027_INVESTASI_ASOSIASI,INVESTASI DALAM ENTITAS ASOSIASI,aset,31531978963.0,19325943321.0
nr_2024_nr028_kendaraan_disewakan,snapshot_istantoro_2022_mar_2026,2024,annual,2024,,NR028_KENDARAAN_DISEWAKAN,KENDARAAN UNTUK DISEWAKAN,aset,0.0,850220892.0
nr_2024_nr029_akumulasi_penyusutan_kendaraan,snapshot_istantoro_2022_mar_2026,2024,annual,2024,,NR029_AKUMULASI_PENYUSUTAN_KENDARAAN,AKUMULASI PENYUSUTAN,aset,-7499893783.0,-6691520134.0
nr_2024_nr030_nilai_buku_kendaraan,snapshot_istantoro_2022_mar_2026,2024,annual,2024,,NR030_NILAI_BUKU_KENDARAAN,NILAI BUKU,aset,0.0,847283447.0
nr_2024_nr031_aset_tetap,snapshot_istantoro_2022_mar_2026,2024,annual,2024,,NR031_ASET_TETAP,ASET TETAP,aset,193923001647.0,203359935086.0
nr_2024_nr032_harga_perolehan_aset_tetap,snapshot_istantoro_2022_mar_2026,2024,annual,2024,,NR032_HARGA_PEROLEHAN_ASET_TETAP,HARGA PEROLEHAN AKTIVA TETAP,aset,255629230590.0,270629060690.0
nr_2024_nr033_akumulasi_penyusutan_aset_tetap,snapshot_istantoro_2022_mar_2026,2024,annual,2024,,NR033_AKUMULASI_PENYUSUTAN_ASET_TETAP,AKUMULASI PENYUSUTAN,aset,-64107188342.0,-65279136211.0
nr_2024_nr034_nilai_buku_aset_tetap,snapshot_istantoro_2022_mar_2026,2024,annual,2024,,NR034_NILAI_BUKU_ASET_TETAP,NILAI BUKU,aset,189639332855.0,201630820953.0
nr_2024_nr035_aktiva_lain_lain,snapshot_istantoro_2022_mar_2026,2024,annual,2024,,NR035_AKTIVA_LAIN_LAIN,AKTIVA LAIN-LAIN,aset,3695751794.0,125199883.0
nr_2024_nr036_aset_piutang_lain,snapshot_istantoro_2022_mar_2026,2024,annual,2024,,NR036_ASET_PIUTANG_LAIN,ASET PIUTANG LAIN,aset,0.0,0.0
nr_2024_nr037_aset_dalam_penyelesaian,snapshot_istantoro_2022_mar_2026,2024,annual,2024,,NR037_ASET_DALAM_PENYELESAIAN,ASET DALAM PENYELESAIAN,aset,3747063482.0,0.0
nr_2024_nr038_renovasi_bangunan,snapshot_istantoro_2022_mar_2026,2024,annual,2024,,NR038_RENOVASI_BANGUNAN,RENOVASI BANGUNAN YANG DISEWA,aset,0.0,0.0
nr_2024_nr039_uang_jaminan_proyek,snapshot_istantoro_2022_mar_2026,2024,annual,2024,,NR039_UANG_JAMINAN_PROYEK,UANG JAMINAN PROYEK,aset,107361609.0,107256152.0
nr_2024_nr040_jaminan_bank_garansi,snapshot_istantoro_2022_mar_2026,2024,annual,2024,,NR040_JAMINAN_BANK_GARANSI,JAMINAN BANK GARANSI,aset,21170236.0,21513238.0
nr_2024_nr041_total_aktiva,snapshot_istantoro_2022_mar_2026,2024,annual,2024,,NR041_TOTAL_AKTIVA,TOTAL AKTIVA,aset,997164257436.0,1056985052161.0
nr_2024_nr042_total_pasiva_section,snapshot_istantoro_2022_mar_2026,2024,annual,2024,,NR042_TOTAL_PASIVA_SECTION,TOTAL PASIVA,pasiva,974739123501.0,1095292763794.0
nr_2024_nr043_kewajiban_lancar,snapshot_istantoro_2022_mar_2026,2024,annual,2024,,NR043_KEWAJIBAN_LANCAR,KEWAJIBAN LANCAR,kewajiban,152901884411.0,203360392057.0
nr_2024_nr044_hutang_pajak,snapshot_istantoro_2022_mar_2026,2024,annual,2024,,NR044_HUTANG_PAJAK,HUTANG PAJAK,kewajiban,42296572695.0,52779902960.0
nr_2024_nr045_bpjs_dplk,snapshot_istantoro_2022_mar_2026,2024,annual,2024,,NR045_BPJS_DPLK,BY YMH DIBAYAR BPJS DAN DPLK,kewajiban,3210710962.0,15381300629.0
nr_2024_nr046_hutang_dividen,snapshot_istantoro_2022_mar_2026,2024,annual,2024,,NR046_HUTANG_DIVIDEN,HUTANG DIVIDEN,kewajiban,0.0,0.0
nr_2024_nr047_biaya_masih_harus_dibayar,snapshot_istantoro_2022_mar_2026,2024,annual,2024,,NR047_BIAYA_MASIH_HARUS_DIBAYAR,BIAYA YANG MASIH HARUS DIBAYAR,kewajiban,69107258370.0,82026309269.0
nr_2024_nr048_pinjaman_modal_kerja,snapshot_istantoro_2022_mar_2026,2024,annual,2024,,NR048_PINJAMAN_MODAL_KERJA,PINJAMAN MODAL KERJA,kewajiban,0.0,0.0
nr_2024_nr049_pinjaman_pemegang_saham,snapshot_istantoro_2022_mar_2026,2024,annual,2024,,NR049_PINJAMAN_PEMEGANG_SAHAM,PINJAMAN KE PEMEGANG SAHAM,kewajiban,0.0,0.0
nr_2024_nr050_kewajiban_lancar_lainnya,snapshot_istantoro_2022_mar_2026,2024,annual,2024,,NR050_KEWAJIBAN_LANCAR_LAINNYA,KEWAJIBAN LANCAR LAINNYA,kewajiban,41843734221.0,50937539794.0
nr_2024_nr051_total_kewajiban_lancar,snapshot_istantoro_2022_mar_2026,2024,annual,2024,,NR051_TOTAL_KEWAJIBAN_LANCAR,TOTAL KEWAJIBAN LANCAR,kewajiban,150948524023.0,197063534557.0
nr_2024_nr053_kewajiban_jangka_panjang,snapshot_istantoro_2022_mar_2026,2024,annual,2024,,NR053_KEWAJIBAN_JANGKA_PANJANG,KEWAJIBAN JANGKA PANJANG,kewajiban,184340456866.0,196897558137.0
nr_2024_nr054_pinjaman_ki_bri,snapshot_istantoro_2022_mar_2026,2024,annual,2024,,NR054_PINJAMAN_KI_BANK,PINJAMAN KI DARI BANK,kewajiban,0.0,0.0
nr_2024_nr055_kewajiban_imbalan_pasca_kerja,snapshot_istantoro_2022_mar_2026,2024,annual,2024,,NR055_KEWAJIBAN_IMBALAN_PASCA_KERJA,KEWAJIBAN IMBALAN PASCA KERJA,kewajiban,181744524778.0,200539037999.0
nr_2024_nr056_total_kewajiban_jangka_panjang,snapshot_istantoro_2022_mar_2026,2024,annual,2024,,NR056_TOTAL_KEWAJIBAN_JANGKA_PANJANG,TOTAL KEWAJIBAN JANGKA PANJANG,kewajiban,181318524512.0,196184839540.0
nr_2024_nr057_ekuitas,snapshot_istantoro_2022_mar_2026,2024,annual,2024,,NR057_EKUITAS,EKUITAS,ekuitas,656786174056.0,679202656473.0
nr_2024_nr058_cadangan_risiko_umum,snapshot_istantoro_2022_mar_2026,2024,annual,2024,,NR058_CADANGAN_RISIKO_UMUM,CADANGAN RISIKO UMUM,ekuitas,26628855912.0,26034824419.0
nr_2024_nr059_modal_saham,snapshot_istantoro_2022_mar_2026,2024,annual,2024,,NR059_MODAL_SAHAM,MODAL SAHAM,ekuitas,9050831713.0,9341743036.0
nr_2024_nr060_laba_ditahan,snapshot_istantoro_2022_mar_2026,2024,annual,2024,,NR060_LABA_DITAHAN,LABA DITAHAN,ekuitas,410341351279.0,418647015705.0
nr_2024_nr061_laba_setelah_pajak,snapshot_istantoro_2022_mar_2026,2024,annual,2024,,NR061_LABA_SETELAH_PAJAK,LABA SETELAH PAJAK,ekuitas,0.0,0.0
nr_2024_nr062_total_ekuitas_sebelum_rl,snapshot_istantoro_2022_mar_2026,2024,annual,2024,,NR062_TOTAL_EKUITAS_SEBELUM_RL,TOTAL EKUITAS SBLM R/L BERJALAN,ekuitas,454760108476.0,473060385736.0
nr_2024_nr063_rugi_laba_tahun_lalu,snapshot_istantoro_2022_mar_2026,2024,annual,2024,,NR063_RUGI_LABA_TAHUN_LALU,RUGI/LABA TAHUN LALU,ekuitas,0.0,0.0
nr_2024_nr064_bagian_laba_perusahaan_anak,snapshot_istantoro_2022_mar_2026,2024,annual,2024,,NR064_BAGIAN_LABA_PERUSAHAAN_ANAK,BAGIAN LABA PERUSAHAAN ANAK,ekuitas,45045429599.0,12107922450.0
nr_2024_nr065_rugi_laba_tahun_berjalan,snapshot_istantoro_2022_mar_2026,2024,annual,2024,,NR065_RUGI_LABA_TAHUN_BERJALAN,RUGI/LABA TAHUN BERJALAN,ekuitas,165138327625.0,212161200226.0
nr_2024_nr066_total_pasiva,snapshot_istantoro_2022_mar_2026,2024,annual,2024,,NR066_TOTAL_PASIVA,TOTAL PASIVA,pasiva,1020223853685.0,1052523917016.0
nr_2024_nr028_kendaraan_gross,snapshot_istantoro_2022_mar_2026,2024,annual,2024,,NR028_KENDARAAN_GROSS,KENDARAAN UNTUK DISEWAKAN (GROSS),aset,7728020208.0,7683380169.0
nr_2024_1101,snapshot_istantoro_2022_mar_2026,2024,annual,2024,,1101,Kas dan Setara Kas,aset,405332564719.0,410496935165.0
nr_2024_1102,snapshot_istantoro_2022_mar_2026,2024,annual,2024,,1102,Piutang Bersih,aset,315863823172.0,314686402149.0
nr_2024_1103,snapshot_istantoro_2022_mar_2026,2024,annual,2024,,1103,Aset Lancar Lainnya,aset,43027140547.0,97676825838.0
nr_2024_1104,snapshot_istantoro_2022_mar_2026,2024,annual,2024,,1104,Aset Tidak Lancar,aset,246381088506.0,236636411560.0
nr_2024_1105,snapshot_istantoro_2022_mar_2026,2024,annual,2024,,1105,Jumlah Piutang,aset,354519550260.0,351701102342.0
nr_2024_1106,snapshot_istantoro_2022_mar_2026,2024,annual,2024,,1106,Total Aset Lancar,aset,763415407578.0,819700859773.0
nr_2024_2101,snapshot_istantoro_2022_mar_2026,2024,annual,2024,,2101,Kewajiban Lancar,kewajiban,159377403794.0,196792450130.0
nr_2024_2102,snapshot_istantoro_2022_mar_2026,2024,annual,2024,,2102,Kewajiban Jangka Panjang,kewajiban,174051289374.0,192586268844.0
nr_2024_3101,snapshot_istantoro_2022_mar_2026,2024,annual,2024,,3101,Ekuitas,ekuitas,671542989574.0,704411891027.0
nr_2025_nr005_total_aset,snapshot_istantoro_2022_mar_2026,2025,annual,2025,,NR005_TOTAL_ASET,TOTAL ASET,aset,892068009796.0,1191935450031.0
nr_2025_nr006_aset_lancar,snapshot_istantoro_2022_mar_2026,2025,annual,2025,,NR006_ASET_LANCAR,ASET LANCAR,aset,692020207398.0,916284485436.0
nr_2025_nr007_kas,snapshot_istantoro_2022_mar_2026,2025,annual,2025,,NR007_KAS,KAS,aset,257067111.0,1213266001.0
nr_2025_nr008_bank,snapshot_istantoro_2022_mar_2026,2025,annual,2025,,NR008_BANK,BANK,aset,97360342083.0,73657786195.0
nr_2025_nr009_deposito,snapshot_istantoro_2022_mar_2026,2025,annual,2025,,NR009_DEPOSITO,DEPOSITO,aset,34082212439.0,206893285443.0
nr_2025_nr010_deposito_dijaminkan,snapshot_istantoro_2022_mar_2026,2025,annual,2025,,NR010_DEPOSITO_DIJAMINKAN,DEPOSITO YANG DI JAMINKAN,aset,225247532179.0,179684112696.0
nr_2025_nr011_persediaan_meterai,snapshot_istantoro_2022_mar_2026,2025,annual,2025,,NR011_PERSEDIAAN_METERAI,PERSEDIAAN METERAI,aset,6345623.0,2669739.0
nr_2025_nr012_surat_surat_berharga,snapshot_istantoro_2022_mar_2026,2025,annual,2025,,NR012_SURAT_SURAT_BERHARGA,SURAT SURAT BERHARGA,aset,0.0,0.0
nr_2025_nr013_piutang_captive,snapshot_istantoro_2022_mar_2026,2025,annual,2025,,NR013_PIUTANG_CAPTIVE,PIUTANG CAPTIVE,aset,17752544788.0,21039838912.0
nr_2025_nr014_piutang_non_captive,snapshot_istantoro_2022_mar_2026,2025,annual,2025,,NR014_PIUTANG_NON_CAPTIVE,PIUTANG NON CAPTIVE,aset,276366815463.0,326412987712.0
nr_2025_nr015_piutang_jasa_pendidikan,snapshot_istantoro_2022_mar_2026,2025,annual,2025,,NR015_PIUTANG_JASA_PENDIDIKAN,PIUTANG JASA PENDIDIKAN,aset,2085985899.0,2793912499.0
nr_2025_nr016_jumlah_piutang,snapshot_istantoro_2022_mar_2026,2025,annual,2025,,NR016_JUMLAH_PIUTANG,JUMLAH PIUTANG,aset,299577168617.0,360379326358.0
nr_2025_nr017_penyisihan_piutang,snapshot_istantoro_2022_mar_2026,2025,annual,2025,,NR017_PENYISIHAN_PIUTANG,PENYISIHAN PENGHAPUSAN PIUTANG,aset,-31883884880.0,-13527471069.0
nr_2025_nr018_piutang_bersih,snapshot_istantoro_2022_mar_2026,2025,annual,2025,,NR018_PIUTANG_BERSIH,PIUTANG BERSIH,aset,272997419624.0,336782360769.0
nr_2025_nr019_piutang_lainnya,snapshot_istantoro_2022_mar_2026,2025,annual,2025,,NR019_PIUTANG_LAINNYA,PIUTANG LAINNYA,aset,179959701.0,24981108812.0
nr_2025_nr020_piutang_inter_company,snapshot_istantoro_2022_mar_2026,2025,annual,2025,,NR020_PIUTANG_INTER_COMPANY,PIUTANG INTER COMPANY,aset,80380280.0,0.0
nr_2025_nr021_uang_muka,snapshot_istantoro_2022_mar_2026,2025,annual,2025,,NR021_UANG_MUKA,UANG MUKA,aset,2110700277.0,2437604797.0
nr_2025_nr022_pajak_dibayar_dimuka,snapshot_istantoro_2022_mar_2026,2025,annual,2025,,NR022_PAJAK_DIBAYAR_DIMUKA,PAJAK DIBAYAR DIMUKA,aset,55820924307.0,68566785065.0
nr_2025_nr023_biaya_dibayar_dimuka,snapshot_istantoro_2022_mar_2026,2025,annual,2025,,NR023_BIAYA_DIBAYAR_DIMUKA,BIAYA DIBAYAR DIMUKA,aset,1978950173.0,4565396808.0
nr_2025_nr024_total_aktiva_lancar,snapshot_istantoro_2022_mar_2026,2025,annual,2025,,NR024_TOTAL_AKTIVA_LANCAR,TOTAL AKTIVA LANCAR,aset,697238591440.0,882477954800.0
nr_2025_nr025_aktiva_tidak_lancar,snapshot_istantoro_2022_mar_2026,2025,annual,2025,,NR025_AKTIVA_TIDAK_LANCAR,AKTIVA TIDAK LANCAR,aset,235052681983.0,284703161883.0
nr_2025_nr026_aset_lain_lain,snapshot_istantoro_2022_mar_2026,2025,annual,2025,,NR026_ASET_LAIN_LAIN,ASET LAIN-LAIN,aset,26662530276.0,25140750612.0
nr_2025_nr027_investasi_asosiasi,snapshot_istantoro_2022_mar_2026,2025,annual,2025,,NR027_INVESTASI_ASOSIASI,INVESTASI DALAM ENTITAS ASOSIASI,aset,23368878182.0,28941641595.0
nr_2025_nr028_kendaraan_disewakan,snapshot_istantoro_2022_mar_2026,2025,annual,2025,,NR028_KENDARAAN_DISEWAKAN,KENDARAAN UNTUK DISEWAKAN,aset,0.0,1233917599.0
nr_2025_nr029_akumulasi_penyusutan_kendaraan,snapshot_istantoro_2022_mar_2026,2025,annual,2025,,NR029_AKUMULASI_PENYUSUTAN_KENDARAAN,AKUMULASI PENYUSUTAN,aset,-5858741334.0,-6283096326.0
nr_2025_nr030_nilai_buku_kendaraan,snapshot_istantoro_2022_mar_2026,2025,annual,2025,,NR030_NILAI_BUKU_KENDARAAN,NILAI BUKU,aset,0.0,1256759232.0
nr_2025_nr031_aset_tetap,snapshot_istantoro_2022_mar_2026,2025,annual,2025,,NR031_ASET_TETAP,ASET TETAP,aset,177069398730.0,224777225733.0
nr_2025_nr032_harga_perolehan_aset_tetap,snapshot_istantoro_2022_mar_2026,2025,annual,2025,,NR032_HARGA_PEROLEHAN_ASET_TETAP,HARGA PEROLEHAN AKTIVA TETAP,aset,258672706891.0,284094386989.0
nr_2025_nr033_akumulasi_penyusutan_aset_tetap,snapshot_istantoro_2022_mar_2026,2025,annual,2025,,NR033_AKUMULASI_PENYUSUTAN_ASET_TETAP,AKUMULASI PENYUSUTAN,aset,-71763071369.0,-71542348230.0
nr_2025_nr034_nilai_buku_aset_tetap,snapshot_istantoro_2022_mar_2026,2025,annual,2025,,NR034_NILAI_BUKU_ASET_TETAP,NILAI BUKU,aset,190724506836.0,217609429308.0
nr_2025_nr035_aktiva_lain_lain,snapshot_istantoro_2022_mar_2026,2025,annual,2025,,NR035_AKTIVA_LAIN_LAIN,AKTIVA LAIN-LAIN,aset,6084798755.0,7471545539.0
nr_2025_nr036_aset_piutang_lain,snapshot_istantoro_2022_mar_2026,2025,annual,2025,,NR036_ASET_PIUTANG_LAIN,ASET PIUTANG LAIN,aset,0.0,0.0
nr_2025_nr037_aset_dalam_penyelesaian,snapshot_istantoro_2022_mar_2026,2025,annual,2025,,NR037_ASET_DALAM_PENYELESAIAN,ASET DALAM PENYELESAIAN,aset,5818825011.0,7258474246.0
nr_2025_nr038_renovasi_bangunan,snapshot_istantoro_2022_mar_2026,2025,annual,2025,,NR038_RENOVASI_BANGUNAN,RENOVASI BANGUNAN YANG DISEWA,aset,0.0,0.0
nr_2025_nr039_uang_jaminan_proyek,snapshot_istantoro_2022_mar_2026,2025,annual,2025,,NR039_UANG_JAMINAN_PROYEK,UANG JAMINAN PROYEK,aset,107537921.0,109372828.0
nr_2025_nr040_jaminan_bank_garansi,snapshot_istantoro_2022_mar_2026,2025,annual,2025,,NR040_JAMINAN_BANK_GARANSI,JAMINAN BANK GARANSI,aset,20296295.0,21074376.0
nr_2025_nr041_total_aktiva,snapshot_istantoro_2022_mar_2026,2025,annual,2025,,NR041_TOTAL_AKTIVA,TOTAL AKTIVA,aset,907565892801.0,1190671081097.0
nr_2025_nr042_total_pasiva_section,snapshot_istantoro_2022_mar_2026,2025,annual,2025,,NR042_TOTAL_PASIVA_SECTION,TOTAL PASIVA,pasiva,923347644738.0,1173666509293.0
nr_2025_nr043_kewajiban_lancar,snapshot_istantoro_2022_mar_2026,2025,annual,2025,,NR043_KEWAJIBAN_LANCAR,KEWAJIBAN LANCAR,kewajiban,101240102822.0,195625016664.0
nr_2025_nr044_hutang_pajak,snapshot_istantoro_2022_mar_2026,2025,annual,2025,,NR044_HUTANG_PAJAK,HUTANG PAJAK,kewajiban,4197414194.0,44578377823.0
nr_2025_nr045_bpjs_dplk,snapshot_istantoro_2022_mar_2026,2025,annual,2025,,NR045_BPJS_DPLK,BY YMH DIBAYAR BPJS DAN DPLK,kewajiban,1655875223.0,16207893495.0
nr_2025_nr046_hutang_dividen,snapshot_istantoro_2022_mar_2026,2025,annual,2025,,NR046_HUTANG_DIVIDEN,HUTANG DIVIDEN,kewajiban,0.0,0.0
nr_2025_nr047_biaya_masih_harus_dibayar,snapshot_istantoro_2022_mar_2026,2025,annual,2025,,NR047_BIAYA_MASIH_HARUS_DIBAYAR,BIAYA YANG MASIH HARUS DIBAYAR,kewajiban,52958782032.0,68527370448.0
nr_2025_nr048_pinjaman_modal_kerja,snapshot_istantoro_2022_mar_2026,2025,annual,2025,,NR048_PINJAMAN_MODAL_KERJA,PINJAMAN MODAL KERJA,kewajiban,0.0,0.0
nr_2025_nr049_pinjaman_pemegang_saham,snapshot_istantoro_2022_mar_2026,2025,annual,2025,,NR049_PINJAMAN_PEMEGANG_SAHAM,PINJAMAN KE PEMEGANG SAHAM,kewajiban,0.0,0.0
nr_2025_nr050_kewajiban_lancar_lainnya,snapshot_istantoro_2022_mar_2026,2025,annual,2025,,NR050_KEWAJIBAN_LANCAR_LAINNYA,KEWAJIBAN LANCAR LAINNYA,kewajiban,40709152918.0,68691028608.0
nr_2025_nr051_total_kewajiban_lancar,snapshot_istantoro_2022_mar_2026,2025,annual,2025,,NR051_TOTAL_KEWAJIBAN_LANCAR,TOTAL KEWAJIBAN LANCAR,kewajiban,96908135226.0,198120730442.0
nr_2025_nr053_kewajiban_jangka_panjang,snapshot_istantoro_2022_mar_2026,2025,annual,2025,,NR053_KEWAJIBAN_JANGKA_PANJANG,KEWAJIBAN JANGKA PANJANG,kewajiban,98270697018.0,181178695953.0
nr_2025_nr054_pinjaman_ki_bri,snapshot_istantoro_2022_mar_2026,2025,annual,2025,,NR054_PINJAMAN_KI_BANK,PINJAMAN KI DARI BANK,kewajiban,0.0,0.0
nr_2025_nr055_kewajiban_imbalan_pasca_kerja,snapshot_istantoro_2022_mar_2026,2025,annual,2025,,NR055_KEWAJIBAN_IMBALAN_PASCA_KERJA,KEWAJIBAN IMBALAN PASCA KERJA,kewajiban,100934505587.0,181762170388.0
nr_2025_nr056_total_kewajiban_jangka_panjang,snapshot_istantoro_2022_mar_2026,2025,annual,2025,,NR056_TOTAL_KEWAJIBAN_JANGKA_PANJANG,TOTAL KEWAJIBAN JANGKA PANJANG,kewajiban,100485174747.0,180653526708.0
nr_2025_nr057_ekuitas,snapshot_istantoro_2022_mar_2026,2025,annual,2025,,NR057_EKUITAS,EKUITAS,ekuitas,755719126373.0,786731655824.0
nr_2025_nr058_cadangan_risiko_umum,snapshot_istantoro_2022_mar_2026,2025,annual,2025,,NR058_CADANGAN_RISIKO_UMUM,CADANGAN RISIKO UMUM,ekuitas,19799310414.0,29604663472.0
nr_2025_nr059_modal_saham,snapshot_istantoro_2022_mar_2026,2025,annual,2025,,NR059_MODAL_SAHAM,MODAL SAHAM,ekuitas,9296253186.0,9388940196.0
nr_2025_nr060_laba_ditahan,snapshot_istantoro_2022_mar_2026,2025,annual,2025,,NR060_LABA_DITAHAN,LABA DITAHAN,ekuitas,439977196509.0,457117271107.0
nr_2025_nr061_laba_setelah_pajak,snapshot_istantoro_2022_mar_2026,2025,annual,2025,,NR061_LABA_SETELAH_PAJAK,LABA SETELAH PAJAK,ekuitas,0.0,0.0
nr_2025_nr062_total_ekuitas_sebelum_rl,snapshot_istantoro_2022_mar_2026,2025,annual,2025,,NR062_TOTAL_EKUITAS_SEBELUM_RL,TOTAL EKUITAS SBLM R/L BERJALAN,ekuitas,473255925708.0,485550542511.0
nr_2025_nr063_rugi_laba_tahun_lalu,snapshot_istantoro_2022_mar_2026,2025,annual,2025,,NR063_RUGI_LABA_TAHUN_LALU,RUGI/LABA TAHUN LALU,ekuitas,0.0,0.0
nr_2025_nr064_bagian_laba_perusahaan_anak,snapshot_istantoro_2022_mar_2026,2025,annual,2025,,NR064_BAGIAN_LABA_PERUSAHAAN_ANAK,BAGIAN LABA PERUSAHAAN ANAK,ekuitas,47137689230.0,45852703659.0
nr_2025_nr065_rugi_laba_tahun_berjalan,snapshot_istantoro_2022_mar_2026,2025,annual,2025,,NR065_RUGI_LABA_TAHUN_BERJALAN,RUGI/LABA TAHUN BERJALAN,ekuitas,208865256709.0,263291165455.0
nr_2025_nr066_total_pasiva,snapshot_istantoro_2022_mar_2026,2025,annual,2025,,NR066_TOTAL_PASIVA,TOTAL PASIVA,pasiva,954682144635.0,1166940862133.0
nr_2025_nr028_kendaraan_gross,snapshot_istantoro_2022_mar_2026,2025,annual,2025,,NR028_KENDARAAN_GROSS,KENDARAAN UNTUK DISEWAKAN (GROSS),aset,5855940269.0,7417282102.0
nr_2025_1101,snapshot_istantoro_2022_mar_2026,2025,annual,2025,,1101,Kas dan Setara Kas,aset,364643188892.0,470835507171.0
nr_2025_1102,snapshot_istantoro_2022_mar_2026,2025,annual,2025,,1102,Piutang Bersih,aset,264324441596.0,339876577895.0
nr_2025_1103,snapshot_istantoro_2022_mar_2026,2025,annual,2025,,1103,Aset Lancar Lainnya,aset,62038002084.0,98686029906.0
nr_2025_1104,snapshot_istantoro_2022_mar_2026,2025,annual,2025,,1104,Aset Tidak Lancar,aset,234875624533.0,277761535630.0
nr_2025_1105,snapshot_istantoro_2022_mar_2026,2025,annual,2025,,1105,Jumlah Piutang,aset,301396686941.0,351551314024.0
nr_2025_1106,snapshot_istantoro_2022_mar_2026,2025,annual,2025,,1106,Total Aset Lancar,aset,688874178110.0,913665475273.0
nr_2025_2101,snapshot_istantoro_2022_mar_2026,2025,annual,2025,,2101,Kewajiban Lancar,kewajiban,103742835696.0,194348662601.0
nr_2025_2102,snapshot_istantoro_2022_mar_2026,2025,annual,2025,,2102,Kewajiban Jangka Panjang,kewajiban,95374236560.0,178102254178.0
nr_2025_3101,snapshot_istantoro_2022_mar_2026,2025,annual,2025,,3101,Ekuitas,ekuitas,718580087999.0,813047636798.0
